sku_id,forecast_week,forecast_demand
SKU00093,2026-01-05,8.624068504346933
SKU00094,2026-01-05,7.77076051069465
SKU00095,2026-01-05,8.911165937483206
SKU00096,2026-01-05,29.208533643112446
SKU00097,2026-01-05,11.371047684062658
SKU00098,2026-01-05,9.96403014502946
SKU00099,2026-01-05,8.911165937483206
SKU00100,2026-01-05,7.812086121110818
SKU00101,2026-01-05,8.624068504346933
SKU00102,2026-01-05,32.42053368073642
SKU00103,2026-01-05,15.311213145685906
SKU00104,2026-01-05,11.371047684062658
SKU00105,2026-01-05,7.604170761858791
SKU00106,2026-01-05,19.06761056203246
SKU00107,2026-01-05,8.658220663317076
SKU00108,2026-01-05,9.544624060407626
SKU00109,2026-01-05,9.544624060407626
SKU00110,2026-01-05,8.658220663317076
SKU00111,2026-01-05,12.623496188661207
SKU00112,2026-01-05,7.604170761858791
SKU00113,2026-01-05,11.779156110379514
SKU00114,2026-01-05,9.631637166204742
SKU00115,2026-01-05,11.24581415407668
SKU00116,2026-01-05,17.995547887898297
SKU00117,2026-01-05,11.779156110379514
SKU00118,2026-01-05,7.616229206963785
SKU00119,2026-01-05,24.595846521810657
SKU00120,2026-01-05,8.624068504346933
SKU00121,2026-01-05,11.408394516603408
SKU00122,2026-01-05,7.604170761858791
SKU00123,2026-01-05,11.24581415407668
SKU00124,2026-01-05,8.658220663317076
SKU00125,2026-01-05,21.178058032974796
SKU00126,2026-01-05,28.831773265400788
SKU00127,2026-01-05,7.600823397947367
SKU00128,2026-01-05,8.777892551914098
SKU00129,2026-01-05,17.16136897012562
SKU00130,2026-01-05,7.604170761858791
SKU00131,2026-01-05,26.830769332018136
SKU00132,2026-01-05,10.592318296102231
SKU00133,2026-01-05,12.216384561899293
SKU00134,2026-01-05,7.604170761858791
SKU00135,2026-01-05,11.458060789859774
SKU00136,2026-01-05,7.600823397947367
SKU00137,2026-01-05,7.600823397947367
SKU00138,2026-01-05,11.371047684062658
SKU00139,2026-01-05,8.130452964608404
SKU00140,2026-01-05,7.636382067748357
SKU00141,2026-01-05,7.899099226907934
SKU00142,2026-01-05,12.211125760142222
SKU00143,2026-01-05,11.408394516603408
SKU00144,2026-01-05,8.071664274238435
SKU00145,2026-01-05,7.984651168441319
SKU00146,2026-01-05,23.505142090125638
SKU00147,2026-01-05,10.679331401899347
SKU00148,2026-01-05,8.864905657711214
SKU00149,2026-01-05,15.638049180318786
SKU00150,2026-01-05,8.624068504346933
SKU00151,2026-01-05,11.392944335966531
SKU00152,2026-01-05,11.43213813587354
SKU00153,2026-01-05,9.96403014502946
SKU00154,2026-01-05,8.658220663317076
SKU00155,2026-01-05,7.77076051069465
SKU00156,2026-01-05,7.604170761858791
SKU00157,2026-01-05,8.393565553443416
SKU00158,2026-01-05,24.43362110277948
SKU00159,2026-01-05,8.777892551914098
SKU00160,2026-01-05,8.998179043280322
SKU00161,2026-01-05,7.636382067748357
SKU00162,2026-01-05,8.480578659240532
SKU00163,2026-01-05,43.989703266460694
SKU00164,2026-01-05,12.476366006771356
SKU00165,2026-01-05,10.592318296102231
SKU00166,2026-01-05,50.559305040510054
SKU00167,2026-01-05,7.899099226907934
SKU00168,2026-01-05,15.831684117180284
SKU00169,2026-01-05,102.77542017067908
SKU00170,2026-01-05,7.6646172541678625
SKU00171,2026-01-05,16.321128173494696
SKU00172,2026-01-05,11.371047684062658
SKU00173,2026-01-05,7.616229206963785
SKU00174,2026-01-05,7.600823397947367
SKU00175,2026-01-05,11.408394516603408
SKU00176,2026-01-05,7.899099226907934
SKU00177,2026-01-05,64.83962961652783
SKU00178,2026-01-05,16.55491605213753
SKU00179,2026-01-05,11.24581415407668
SKU00180,2026-01-05,20.59277491243145
SKU00181,2026-01-05,7.600823397947367
SKU00182,2026-01-05,8.777892551914098
SKU00183,2026-01-05,8.911165937483206
SKU00184,2026-01-05,12.069254380009442
SKU00185,2026-01-05,8.658220663317076
SKU00186,2026-01-05,7.616229206963785
SKU00187,2026-01-05,7.600823397947367
SKU00188,2026-01-05,15.653527020110468
SKU00189,2026-01-05,12.069254380009442
SKU00190,2026-01-05,651.9101755846203
SKU00191,2026-01-05,11.926286292269365
SKU00192,2026-01-05,8.658220663317076
SKU00193,2026-01-05,16.822531540050242
SKU00194,2026-01-05,10.592318296102231
SKU00195,2026-01-05,8.393565553443416
SKU00196,2026-01-05,10.419814738070558
SKU00197,2026-01-05,8.209060810032259
SKU00198,2026-01-05,13.721225397177585
SKU00199,2026-01-05,7.899099226907934
SKU00200,2026-01-05,10.419814738070558
SKU00201,2026-01-05,18.344378627075216
SKU00202,2026-01-05,11.926286292269365
SKU00203,2026-01-05,8.480578659240532
SKU00204,2026-01-05,9.877017039232344
SKU00205,2026-01-05,17.995547887898297
SKU00206,2026-01-05,11.428752082233238
SKU00207,2026-01-05,16.88175208677041
SKU00208,2026-01-05,10.592318296102231
SKU00209,2026-01-05,8.658220663317076
SKU00210,2026-01-05,8.864905657711214
SKU00211,2026-01-05,16.88175208677041
SKU00212,2026-01-05,9.877017039232344
SKU00213,2026-01-05,11.408394516603408
SKU00214,2026-01-05,8.071664274238435
SKU00215,2026-01-05,7.77076051069465
SKU00216,2026-01-05,38.47066423905761
SKU00217,2026-01-05,10.193849182768409
SKU00218,2026-01-05,8.480578659240532
SKU00219,2026-01-05,10.419814738070558
SKU00220,2026-01-05,9.25290979523564
SKU00221,2026-01-05,11.371047684062658
SKU00222,2026-01-05,8.605605030856415
SKU00223,2026-01-05,7.683747404897534
SKU00224,2026-01-05,8.480578659240532
SKU00225,2026-01-05,11.408394516603408
SKU00226,2026-01-05,7.517157656061676
SKU00227,2026-01-05,10.56694491996041
SKU00228,2026-01-05,8.393565553443416
SKU00229,2026-01-05,7.600823397947367
SKU00230,2026-01-05,7.636382067748357
SKU00231,2026-01-05,9.544624060407626
SKU00232,2026-01-05,20.59277491243145
SKU00233,2026-01-05,9.877017039232344
SKU00234,2026-01-05,9.544624060407626
SKU00235,2026-01-05,8.5185919250593
SKU00236,2026-01-05,7.899099226907934
SKU00237,2026-01-05,8.998179043280322
SKU00238,2026-01-05,21.2350871599452
SKU00239,2026-01-05,8.296073915829375
SKU00240,2026-01-05,7.604170761858791
SKU00241,2026-01-05,7.600823397947367
SKU00242,2026-01-05,21.178058032974796
SKU00243,2026-01-05,55.135854925158505
SKU00244,2026-01-05,8.144161449691834
SKU00245,2026-01-05,11.43213813587354
SKU00246,2026-01-05,11.24581415407668
SKU00247,2026-01-05,11.24581415407668
SKU00248,2026-01-05,11.43213813587354
SKU00249,2026-01-05,24.43362110277948
SKU00250,2026-01-05,10.592318296102231
SKU00251,2026-01-05,8.071664274238435
SKU00252,2026-01-05,14.848001688699577
SKU00253,2026-01-05,8.480578659240532
SKU00254,2026-01-05,55.30476387990957
SKU00255,2026-01-05,20.59277491243145
SKU00256,2026-01-05,12.358255942032073
SKU00257,2026-01-05,7.812086121110818
SKU00258,2026-01-05,8.745233769114192
SKU00259,2026-01-05,9.877017039232344
SKU00260,2026-01-05,16.900480935321088
SKU00261,2026-01-05,7.812086121110818
SKU00262,2026-01-05,7.565099547294355
SKU00263,2026-01-05,92.04798164932885
SKU00264,2026-01-05,116.98587299883883
SKU00265,2026-01-05,8.393565553443416
SKU00266,2026-01-05,7.600823397947367
SKU00267,2026-01-05,8.864905657711214
SKU00268,2026-01-05,8.393565553443416
SKU00269,2026-01-05,8.393565553443416
SKU00270,2026-01-05,17.278231344563437
SKU00271,2026-01-05,13.143967160155583
SKU00272,2026-01-05,16.88175208677041
SKU00273,2026-01-05,8.144161449691834
SKU00274,2026-01-05,8.393565553443416
SKU00275,2026-01-05,11.55552469849326
SKU00276,2026-01-05,7.899099226907934
SKU00277,2026-01-05,11.926286292269365
SKU00278,2026-01-05,42.29223255907005
SKU00279,2026-01-05,12.075995669987638
SKU00280,2026-01-05,19.406101132950234
SKU00281,2026-01-05,11.371047684062658
SKU00282,2026-01-05,8.745233769114192
SKU00283,2026-01-05,16.49735758188854
SKU00284,2026-01-05,11.408394516603408
SKU00285,2026-01-05,144.96979039524282
SKU00286,2026-01-05,302.9361920853185
SKU00287,2026-01-05,8.911165937483206
SKU00288,2026-01-05,7.899099226907934
SKU00289,2026-01-05,7.683747404897534
SKU00290,2026-01-05,7.604170761858791
SKU00291,2026-01-05,51.75528949837695
SKU00292,2026-01-05,9.544624060407626
SKU00293,2026-01-05,16.88175208677041
SKU00294,2026-01-05,11.24581415407668
SKU00295,2026-01-05,8.71108161014405
SKU00296,2026-01-05,20.894146389712155
SKU00297,2026-01-05,10.592318296102231
SKU00298,2026-01-05,17.412924037543846
SKU00299,2026-01-05,10.592318296102231
SKU00300,2026-01-05,7.577604148370747
SKU00301,2026-01-05,7.600823397947367
SKU00302,2026-01-05,7.616229206963785
SKU00303,2026-01-05,7.6646172541678625
SKU00304,2026-01-05,8.777892551914098
SKU00305,2026-01-05,8.480578659240532
SKU00306,2026-01-05,11.124766610506382
SKU00307,2026-01-05,7.899099226907934
SKU00308,2026-01-05,7.812086121110818
SKU00309,2026-01-05,7.984651168441319
SKU00310,2026-01-05,27.909943061733138
SKU00311,2026-01-05,15.311213145685906
SKU00312,2026-01-05,11.408394516603408
SKU00313,2026-01-05,35.96802090229812
SKU00314,2026-01-05,7.899099226907934
SKU00315,2026-01-05,9.339922901032756
SKU00316,2026-01-05,10.592318296102231
SKU00317,2026-01-05,7.600823397947367
SKU00318,2026-01-05,7.636382067748357
SKU00319,2026-01-05,12.358255942032073
SKU00320,2026-01-05,8.21746607040552
SKU00321,2026-01-05,8.393565553443416
SKU00322,2026-01-05,8.071664274238435
SKU00323,2026-01-05,12.476023419757539
SKU00324,2026-01-05,11.392826260628834
SKU00325,2026-01-05,17.995547887898297
SKU00326,2026-01-05,16.55491605213753
SKU00327,2026-01-05,8.130452964608404
SKU00328,2026-01-05,55.82000303206762
SKU00329,2026-01-05,13.159912879639606
SKU00330,2026-01-05,7.600823397947367
SKU00331,2026-01-05,7.636382067748357
SKU00332,2026-01-05,14.327530717205205
SKU00333,2026-01-05,20.649804039401854
SKU00334,2026-01-05,8.911165937483206
SKU00335,2026-01-05,7.6646172541678625
SKU00336,2026-01-05,11.779156110379514
SKU00337,2026-01-05,12.358255942032073
SKU00338,2026-01-05,10.592318296102231
SKU00339,2026-01-05,11.271896792396234
SKU00340,2026-01-05,8.777892551914098
SKU00341,2026-01-05,7.616229206963785
SKU00342,2026-01-05,7.812086121110818
SKU00343,2026-01-05,12.358255942032073
SKU00344,2026-01-05,7.616229206963785
SKU00345,2026-01-05,8.480578659240532
SKU00346,2026-01-05,8.864905657711214
SKU00347,2026-01-05,8.777892551914098
SKU00348,2026-01-05,8.393565553443416
SKU00349,2026-01-05,9.544624060407626
SKU00350,2026-01-05,7.600823397947367
SKU00351,2026-01-05,7.600823397947367
SKU00352,2026-01-05,7.984651168441319
SKU00353,2026-01-05,8.911165937483206
SKU00354,2026-01-05,8.130452964608404
SKU00355,2026-01-05,7.899099226907934
SKU00356,2026-01-05,8.911165937483206
SKU00357,2026-01-05,11.55552469849326
SKU00358,2026-01-05,10.56694491996041
SKU00359,2026-01-05,16.158520151813164
SKU00360,2026-01-05,11.779156110379514
SKU00361,2026-01-05,15.831684117180284
SKU00362,2026-01-05,7.604170761858791
SKU00363,2026-01-05,57.422183662430605
SKU00364,2026-01-05,8.745233769114192
SKU00365,2026-01-05,27.752599535685786
SKU00366,2026-01-05,11.408394516603408
SKU00367,2026-01-05,9.877017039232344
SKU00368,2026-01-05,14.241696368671965
SKU00369,2026-01-05,59.61160291076383
SKU00370,2026-01-05,7.604170761858791
SKU00371,2026-01-05,8.480578659240532
SKU00372,2026-01-05,14.57722586506911
SKU00373,2026-01-05,24.43362110277948
SKU00374,2026-01-05,8.911165937483206
SKU00375,2026-01-05,8.296073915829375
SKU00376,2026-01-05,82.72201197827684
SKU00377,2026-01-05,11.371047684062658
SKU00378,2026-01-05,16.822531540050242
SKU00379,2026-01-05,8.5185919250593
SKU00380,2026-01-05,8.745233769114192
SKU00381,2026-01-05,8.393565553443416
SKU00382,2026-01-05,7.604170761858791
SKU00383,2026-01-05,23.117413055428674
SKU00384,2026-01-05,7.899099226907934
SKU00385,2026-01-05,8.130452964608404
SKU00386,2026-01-05,7.899099226907934
SKU00387,2026-01-05,32.213344695535305
SKU00388,2026-01-05,50.538949495996064
SKU00389,2026-01-05,8.071664274238435
SKU00390,2026-01-05,9.877017039232344
SKU00391,2026-01-05,19.34968342597284
SKU00392,2026-01-05,11.124766610506382
SKU00393,2026-01-05,18.13615597250109
SKU00394,2026-01-05,11.24581415407668
SKU00395,2026-01-05,8.480578659240532
SKU00396,2026-01-05,25.660402233243186
SKU00397,2026-01-05,12.069254380009442
SKU00398,2026-01-05,15.436534266638866
SKU00399,2026-01-05,10.419814738070558
SKU00400,2026-01-05,25.125065797797518
SKU00401,2026-01-05,7.899099226907934
SKU00402,2026-01-05,8.130452964608404
SKU00403,2026-01-05,10.867926404024905
SKU00404,2026-01-05,46.66815599724939
SKU00405,2026-01-05,30.79674384323772
SKU00406,2026-01-05,20.707090086095018
SKU00407,2026-01-05,8.911165937483206
SKU00408,2026-01-05,11.779156110379514
SKU00409,2026-01-05,13.721225397177585
SKU00410,2026-01-05,14.848001688699577
SKU00411,2026-01-05,19.06761056203246
SKU00412,2026-01-05,17.995547887898297
SKU00413,2026-01-05,8.5185919250593
SKU00414,2026-01-05,7.812086121110818
SKU00415,2026-01-05,13.159912879639606
SKU00416,2026-01-05,60.19454693032288
SKU00417,2026-01-05,7.616229206963785
SKU00418,2026-01-05,14.848001688699577
SKU00419,2026-01-05,8.071664274238435
SKU00420,2026-01-05,12.965846900930494
SKU00421,2026-01-05,8.209060810032259
SKU00422,2026-01-05,45.033285388374736
SKU00423,2026-01-05,8.777892551914098
SKU00424,2026-01-05,7.636382067748357
SKU00425,2026-01-05,9.25290979523564
SKU00426,2026-01-05,49.70439934113115
SKU00427,2026-01-05,9.877017039232344
SKU00428,2026-01-05,11.245696078738982
SKU00429,2026-01-05,32.42053368073642
SKU00430,2026-01-05,8.5185919250593
SKU00431,2026-01-05,7.77076051069465
SKU00432,2026-01-05,32.213344695535305
SKU00433,2026-01-05,7.616229206963785
SKU00434,2026-01-05,11.124766610506382
SKU00435,2026-01-05,7.636382067748357
SKU00436,2026-01-05,13.307043061529457
SKU00437,2026-01-05,7.899099226907934
SKU00438,2026-01-05,7.683747404897534
SKU00439,2026-01-05,8.658220663317076
SKU00440,2026-01-05,11.913415307460909
SKU00441,2026-01-05,7.899099226907934
SKU00442,2026-01-05,12.358255942032073
SKU00443,2026-01-05,18.68321605715059
SKU00444,2026-01-05,11.779156110379514
SKU00445,2026-01-05,50.73752754874816
SKU00446,2026-01-05,11.392944335966531
SKU00447,2026-01-05,14.327530717205205
SKU00448,2026-01-05,8.605605030856415
SKU00449,2026-01-05,7.984651168441319
SKU00450,2026-01-05,11.55552469849326
SKU00451,2026-01-05,15.311213145685906
SKU00452,2026-01-05,8.658220663317076
SKU00453,2026-01-05,8.911165937483206
SKU00454,2026-01-05,32.72908513943982
SKU00455,2026-01-05,8.745233769114192
SKU00456,2026-01-05,15.638049180318786
SKU00457,2026-01-05,12.623496188661207
SKU00458,2026-01-05,19.73407793085471
SKU00459,2026-01-05,8.911165937483206
SKU00460,2026-01-05,14.848001688699577
SKU00461,2026-01-05,7.600823397947367
SKU00462,2026-01-05,7.600823397947367
SKU00463,2026-01-05,8.658220663317076
SKU00464,2026-01-05,11.408394516603408
SKU00465,2026-01-05,14.964928303629206
SKU00466,2026-01-05,7.600823397947367
SKU00467,2026-01-05,16.321128173494696
SKU00468,2026-01-05,8.658220663317076
SKU00469,2026-01-05,14.241696368671965
SKU00470,2026-01-05,8.605605030856415
SKU00471,2026-01-05,11.408394516603408
SKU00472,2026-01-05,8.658220663317076
SKU00473,2026-01-05,10.867926404024905
SKU00474,2026-01-05,10.419814738070558
SKU00475,2026-01-05,22.25155304983433
SKU00476,2026-01-05,11.55552469849326
SKU00477,2026-01-05,18.344378627075216
SKU00478,2026-01-05,15.831684117180284
SKU00479,2026-01-05,13.827514033023835
SKU00480,2026-01-05,10.592318296102231
SKU00481,2026-01-05,8.998179043280322
SKU00482,2026-01-05,19.010845995897466
SKU00483,2026-01-05,8.71108161014405
SKU00484,2026-01-05,66.2492848986399
SKU00485,2026-01-05,12.211125760142222
SKU00486,2026-01-05,15.653527020110468
SKU00487,2026-01-05,16.17052154725566
SKU00488,2026-01-05,9.877017039232344
SKU00489,2026-01-05,8.21746607040552
SKU00490,2026-01-05,8.393565553443416
SKU00491,2026-01-05,8.057148343894719
SKU00492,2026-01-05,7.77076051069465
SKU00493,2026-01-05,8.71108161014405
SKU00494,2026-01-05,7.600823397947367
SKU00495,2026-01-05,11.408394516603408
SKU00496,2026-01-05,18.00146327952068
SKU00497,2026-01-05,14.327530717205205
SKU00498,2026-01-05,7.636382067748357
SKU00499,2026-01-05,47.560109023801225
SKU00500,2026-01-05,103.38889850636534
SKU00501,2026-01-05,8.658220663317076
SKU00502,2026-01-05,7.600823397947367
SKU00503,2026-01-05,27.271913577455773
SKU00504,2026-01-05,15.638049180318786
SKU00505,2026-01-05,11.428752082233238
SKU00506,2026-01-05,55.42958436075947
SKU00507,2026-01-05,8.92502273380395
SKU00508,2026-01-05,8.624068504346933
SKU00509,2026-01-05,17.412924037543846
SKU00510,2026-01-05,7.77076051069465
SKU00511,2026-01-05,7.899099226907934
SKU00512,2026-01-05,8.21746607040552
SKU00513,2026-01-05,7.77076051069465
SKU00514,2026-01-05,7.600823397947367
SKU00515,2026-01-05,8.71108161014405
SKU00516,2026-01-05,8.130452964608404
SKU00517,2026-01-05,7.899099226907934
SKU00518,2026-01-05,16.822531540050242
SKU00519,2026-01-05,32.04377330302477
SKU00520,2026-01-05,11.124766610506382
SKU00521,2026-01-05,8.071664274238435
SKU00522,2026-01-05,8.777892551914098
SKU00523,2026-01-05,8.624068504346933
SKU00524,2026-01-05,7.600823397947367
SKU00525,2026-01-05,8.911165937483206
SKU00526,2026-01-05,11.779156110379514
SKU00527,2026-01-05,10.867926404024905
SKU00528,2026-01-05,7.899099226907934
SKU00529,2026-01-05,8.777892551914098
SKU00530,2026-01-05,13.307043061529457
SKU00531,2026-01-05,55.651094077316536
SKU00532,2026-01-05,7.517157656061676
SKU00533,2026-01-05,7.77076051069465
SKU00534,2026-01-05,12.623496188661207
SKU00535,2026-01-05,7.604170761858791
SKU00536,2026-01-05,8.5185919250593
SKU00537,2026-01-05,8.130452964608404
SKU00538,2026-01-05,51.08964829826312
SKU00539,2026-01-05,65.39745173818088
SKU00540,2026-01-05,24.43362110277948
SKU00541,2026-01-05,18.13615597250109
SKU00542,2026-01-05,12.358255942032073
SKU00543,2026-01-05,8.911165937483206
SKU00544,2026-01-05,9.544624060407626
SKU00545,2026-01-05,11.51817786595251
SKU00546,2026-01-05,7.683747404897534
SKU00547,2026-01-05,8.911165937483206
SKU00548,2026-01-05,19.06761056203246
SKU00549,2026-01-05,7.812086121110818
SKU00550,2026-01-05,7.600823397947367
SKU00551,2026-01-05,7.604170761858791
SKU00552,2026-01-05,7.984651168441319
SKU00553,2026-01-05,7.636382067748357
SKU00554,2026-01-05,53.264351184174664
SKU00555,2026-01-05,7.899099226907934
SKU00556,2026-01-05,8.393565553443416
SKU00557,2026-01-05,8.658220663317076
SKU00558,2026-01-05,16.88175208677041
SKU00559,2026-01-05,8.777892551914098
SKU00560,2026-01-05,7.812086121110818
SKU00561,2026-01-05,11.392944335966531
SKU00562,2026-01-05,9.877017039232344
SKU00563,2026-01-05,13.159912879639606
SKU00564,2026-01-05,8.658220663317076
SKU00565,2026-01-05,38.47066423905761
SKU00566,2026-01-05,8.911165937483206
SKU00567,2026-01-05,8.393565553443416
SKU00568,2026-01-05,7.577604148370747
SKU00569,2026-01-05,13.307043061529457
SKU00570,2026-01-05,11.51817786595251
SKU00571,2026-01-05,7.899099226907934
SKU00572,2026-01-05,13.307043061529457
SKU00573,2026-01-05,11.124766610506382
SKU00574,2026-01-05,7.6646172541678625
SKU00575,2026-01-05,7.636382067748357
SKU00576,2026-01-05,8.393565553443416
SKU00577,2026-01-05,11.779156110379514
SKU00578,2026-01-05,18.13615597250109
SKU00579,2026-01-05,8.480578659240532
SKU00580,2026-01-05,7.683747404897534
SKU00581,2026-01-05,11.408394516603408
SKU00582,2026-01-05,8.296073915829375
SKU00583,2026-01-05,11.926286292269365
SKU00584,2026-01-05,7.899099226907934
SKU00585,2026-01-05,7.6646172541678625
SKU00586,2026-01-05,7.77076051069465
SKU00587,2026-01-05,8.480578659240532
SKU00588,2026-01-05,8.480578659240532
SKU00589,2026-01-05,8.393565553443416
SKU00590,2026-01-05,18.344378627075216
SKU00591,2026-01-05,30.79674384323772
SKU00592,2026-01-05,7.899099226907934
SKU00593,2026-01-05,7.604170761858791
SKU00594,2026-01-05,8.393565553443416
SKU00595,2026-01-05,44.2301362443185
SKU00596,2026-01-05,34.18814635428527
SKU00597,2026-01-05,18.00146327952068
SKU00598,2026-01-05,7.899099226907934
SKU00599,2026-01-05,38.00673320798262
SKU00600,2026-01-05,7.683747404897534
SKU00601,2026-01-05,18.13615597250109
SKU00602,2026-01-05,8.480578659240532
SKU00603,2026-01-05,11.779156110379514
SKU00604,2026-01-05,8.071664274238435
SKU00605,2026-01-05,32.35232476172816
SKU00606,2026-01-05,9.25290979523564
SKU00607,2026-01-05,8.745233769114192
SKU00608,2026-01-05,8.480578659240532
SKU00609,2026-01-05,10.867926404024905
SKU00610,2026-01-05,10.867926404024905
SKU00611,2026-01-05,15.311213145685906
SKU00612,2026-01-05,11.408394516603408
SKU00613,2026-01-05,7.77076051069465
SKU00614,2026-01-05,7.899099226907934
SKU00615,2026-01-05,7.77076051069465
SKU00616,2026-01-05,7.600823397947367
SKU00617,2026-01-05,8.911165937483206
SKU00618,2026-01-05,14.327530717205205
SKU00619,2026-01-05,14.57722586506911
SKU00620,2026-01-05,8.624068504346933
SKU00621,2026-01-05,8.624068504346933
SKU00622,2026-01-05,8.745233769114192
SKU00623,2026-01-05,17.995547887898297
SKU00624,2026-01-05,8.5185919250593
SKU00625,2026-01-05,16.177249000363844
SKU00626,2026-01-05,8.658220663317076
SKU00627,2026-01-05,7.636382067748357
SKU00628,2026-01-05,80.9787472988818
SKU00629,2026-01-05,7.604170761858791
SKU00630,2026-01-05,11.124766610506382
SKU00631,2026-01-05,7.600823397947367
SKU00632,2026-01-05,8.209060810032259
SKU00633,2026-01-05,14.57722586506911
SKU00634,2026-01-05,8.130452964608404
SKU00635,2026-01-05,20.59277491243145
SKU00636,2026-01-05,17.272315952941053
SKU00637,2026-01-05,11.408394516603408
SKU00638,2026-01-05,7.565099547294355
SKU00639,2026-01-05,16.88175208677041
SKU00640,2026-01-05,12.818716719040642
SKU00641,2026-01-05,15.311213145685906
SKU00642,2026-01-05,12.476023419757539
SKU00643,2026-01-05,24.43362110277948
SKU00644,2026-01-05,19.010845995897466
SKU00645,2026-01-05,7.683747404897534
SKU00646,2026-01-05,13.307043061529457
SKU00647,2026-01-05,7.899099226907934
SKU00648,2026-01-05,10.56694491996041
SKU00649,2026-01-05,7.899099226907934
SKU00650,2026-01-05,7.600823397947367
SKU00651,2026-01-05,8.393565553443416
SKU00652,2026-01-05,7.899099226907934
SKU00653,2026-01-05,13.574095215287734
SKU00654,2026-01-05,7.899099226907934
SKU00655,2026-01-05,7.899099226907934
SKU00656,2026-01-05,8.911165937483206
SKU00657,2026-01-05,8.658220663317076
SKU00658,2026-01-05,7.604170761858791
SKU00659,2026-01-05,11.271896792396234
SKU00660,2026-01-05,11.926286292269365
SKU00661,2026-01-05,9.058296119373058
SKU00662,2026-01-05,7.600823397947367
SKU00663,2026-01-05,8.745233769114192
SKU00664,2026-01-05,10.419814738070558
